_;Order.GT_RegionCode__c;Order;Order.GT_ShopCode__c;Order.OrderNumber;Order.CustomerCode__c;Order.vlocity_cmt__OriginatingChannel__c;Order.OrderRecordTypeName__c;Order.GT_OrderDate__c;Order.GT_SoldDate__c;Order.ActivatedDate;Order.EffectiveDate;Order.GT_ReturnDate__c;Order.Status;Order.Type;Order.CurrencyIsoCode;Order.GT_TotalAmountSale__c;Order.GT_TotalAmountNoVAT__c;vlocity_cmt__InCartQuantityMap__c;Quantity;GT_ProductSKU__c;GT_OneTimePriceNoVAT__c;Order.GT_TotalAmountToBePaid__c;Order.GT_OneTimePriceTotalVAT__c;GT_FinalPrice__c;Order.GT_InvoiceID__c;GT_EarSide__c;Order.GT_SaleFromTrial__c;Order.GT_TrialEndDate__c;Order.GT_TrialStartDate__c;Order.GT_LastOrderAction__c;Order.GT_TrialOrder__r;Order.Account.GT_LastHADate__c;Account;Order.Account.GT_LastTrialDate__c;Order.Account.GT_TrialLast6Months__c;Product2.ProductCode;Product2;Product2.vlocity_cmt__ObjectTypeName__c;Product2.GT_AmplifonClassDesc__c;Order.Account
[OrderItem];Region 5;[Order];ACB;09867337;01227035;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;4672;4247.28;;1;HA105712;2123.64;4672;424.72;2336;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];037;09867716;01230746;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09867911;01230421;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4247.28;4247.28;;1;HA105712;2123.64;4247.28;0;2123.64;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A28;09867289;2801900;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A28;09867289;2801900;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];257;09867408;0432183O;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;R;FALSE;;;;;;;26/03/2019;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];056;09867026;05620OL6;Call Center;Sale;;30/08/2024;2024-08-30T11:21:41.000+0000;30/08/2024;;Sold;Sale;EUR;2069.5;1894.95;;1;HA105712;1745.45;1920;174.55;1920;FT2024015701/000004;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];037;09867716;01230746;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09867911;01230421;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4247.28;4247.28;;1;HA105712;2123.64;4247.28;0;2123.64;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];836;09864807;01101377;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:19:15.000+0000;29/08/2024;;Sold;Sale;EUR;1980;1800;;1;HA105712;900;1980;180;990;FT2024016102/000018;R;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B56;09866560;2507020;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;6400;5818.18;;1;HA105712;2909.09;6400;581.82;3200;;L;FALSE;;30/08/2024;Delivery Trial;;;;22/01/2024;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];257;09867379;0432183O;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;6400;5818.18;;1;HA105712;2909.09;6400;581.82;3200;;R;FALSE;;;;;;;26/03/2019;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9AA;09866165;1328417;Call Center;Sale;;30/08/2024;2024-08-30T10:27:15.000+0000;30/08/2024;;Sold;Sale;EUR;2909.08;2909.08;;1;HA105712;1454.54;2909.08;0;1454.54;FT2024042802/000015;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];BBD;09865972;01217824;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;1980;1800;;1;HA105712;900;1980;180;990;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];836;09864807;01101377;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:19:15.000+0000;29/08/2024;;Sold;Sale;EUR;1980;1800;;1;HA105712;900;1980;180;990;FT2024016102/000018;L;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];964;09866012;01229890;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3200;2909.08;;1;HA105712;1454.54;3200;290.92;1600;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];048;09866138;01230224;Call Center;Sale;;30/08/2024;2024-08-30T09:04:16.000+0000;30/08/2024;;Sold;Sale;EUR;4928;4480;;1;HA105712;2240;4928;448;2464;FT2024018601/000020;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_BG_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];096;09866508;00007IJO;Call Center;Trial;;;;30/08/2024;;Trial Accepted;Trial;EUR;4550;4136.36;;1;HA108785;4136.36;4550;413.64;4550;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_OM_R-S;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];096;09866449;00007IJO;Call Center;Trial;;;;30/08/2024;;Rejected;Trial;EUR;4550;4136.36;;1;HA108785;4136.36;4550;413.64;4550;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_OM_R-S;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];074;09866369;000071ND;Call Center;Trial;;;;30/08/2024;;Trial Accepted;Trial;EUR;2713.5;2466.82;;1;HA108806;2466.82;2713.5;246.68;2713.5;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_I_4_OM_R-UP_ITE_WL;[Product2];Hearing Aid Custom;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];9D1;09862485;1436634;Call Center;Sale;;30/08/2024;2024-08-30T11:17:10.000+0000;29/08/2024;;Sold;Sale;EUR;3120;2836.36;;1;HA108842;1418.18;3120;283.64;1560;FT2024046203/000005;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;11/08/2015;No;AMP_002_AMPLI-ENERGY_B_3_OM_R-M;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];9D1;09862485;1436634;Call Center;Sale;;30/08/2024;2024-08-30T11:17:10.000+0000;29/08/2024;;Sold;Sale;EUR;3120;2836.36;;1;HA108842;1418.18;3120;283.64;1560;FT2024046203/000005;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;11/08/2015;No;AMP_002_AMPLI-ENERGY_B_3_OM_R-M;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B9C;09309251;01131871;Call Center;Return;;11/07/2024;2024-08-30T11:38:12.000+0000;10/07/2024;30/08/2024;Returned;Return;EUR;1980;1800;;1;HA105730;900;1980;180;990;FR2024010604/000001;L;TRUE;11/07/2024;11/07/2024;Return;;30/08/2024;;11/07/2024;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B9C;09309251;01131871;Call Center;Return;;11/07/2024;2024-08-30T11:38:12.000+0000;10/07/2024;30/08/2024;Returned;Return;EUR;1980;1800;;1;HA105730;900;1980;180;990;FR2024010604/000001;R;TRUE;11/07/2024;11/07/2024;Return;;30/08/2024;;11/07/2024;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];121;09866663;12102389;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4779;4371.72;;1;HA105730;2036.36;4779;407.28;2240;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];123;09866613;12301339;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;1760;1600;;1;HA105730;1600;1760;160;1760;;L;FALSE;;;;;;;20/06/2014;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];B6B;09865035;01225361;Call Center;Sale from Trial;;30/08/2024;2024-08-30T06:54:35.000+0000;29/08/2024;;Sold;Sale;EUR;2496;2269.09;;1;HA105730;2269.09;2496;226.91;2496;FT2024048501/000005;L;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];223;09867611;22302H22;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;3490.9;3490.9;;1;HA105730;1745.45;3490.9;0;1745.45;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];077;09867124;077210KJ;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4480;4072.72;;1;HA105730;2036.36;4480;407.28;2240;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];077;09867124;077210KJ;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4480;4072.72;;1;HA105730;2036.36;4480;407.28;2240;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A0B;09866322;01228708;Call Center;Trial;;;;30/08/2024;;Rejected;Trial;EUR;4672;4247.28;;1;HA105730;2123.64;4672;424.72;2336;;L;FALSE;;;;;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];070;09866915;070201U5;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;2560;2327.27;;1;HA105730;2327.27;2560;232.73;2560;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];816;09857766;01106475;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:47:34.000+0000;27/08/2024;;Sold;Sale;EUR;1980;1800;;1;HA105730;900;1980;180;990;FT2024008902/000002;L;TRUE;29/08/2024;27/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];86A;09867385;2923177;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;R;FALSE;;30/08/2024;Delivery Trial;;;;04/12/2019;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B34;09866396;5414933;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];816;09857766;01106475;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:47:34.000+0000;27/08/2024;;Sold;Sale;EUR;1980;1800;;1;HA105730;900;1980;180;990;FT2024008902/000002;R;TRUE;29/08/2024;27/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];845;09867661;2569045;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];86A;09867385;2923177;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;L;FALSE;;30/08/2024;Delivery Trial;;;;04/12/2019;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];9F4;09866021;01229263;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:21:48.000+0000;30/08/2024;;Sold;Sale;EUR;3200;2909.08;;1;HA105730;1454.54;0;290.92;1600;FT2024049801/000036;R;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9C4;09867810;3015030;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;936;900;;1;HA105730;900;936;36;936;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B34;09866396;5414933;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];118;09866579;11822W2L;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;R;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9C4;09867813;3015030;Call Center;Sale;;;;30/08/2024;;Cancelled;Sale;EUR;1815.27;1745.46;;1;HA105730;1745.46;1815.27;69.81;1815.27;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];121;09866663;12102389;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4779;4371.72;;1;HA105730;2036.36;4779;407.28;2240;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A0B;09866322;01228708;Call Center;Trial;;;;30/08/2024;;Rejected;Trial;EUR;4672;4247.28;;1;HA105730;2123.64;4672;424.72;2336;;R;FALSE;;;;;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];223;09867611;22302H22;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;3490.9;3490.9;;1;HA105730;1745.45;3490.9;0;1745.45;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];891;09867389;865360;Call Center;Sale;;30/08/2024;2024-08-30T10:52:24.000+0000;30/08/2024;;Sold;Sale;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;FT2024011802/000019;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];010;09867715;0000ELHQ;Call Center;Trial;30/08/2024;;;30/08/2024;;Trial Accepted;Trial;EUR;1520;1381.82;;1;HA105730;900;1520;138.18;990;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];9F4;09866021;01229263;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:21:48.000+0000;30/08/2024;;Sold;Sale;EUR;3200;2909.08;;1;HA105730;1454.54;0;290.92;1600;FT2024049801/000036;L;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];118;09866579;11822W2L;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;L;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];891;09867389;865360;Call Center;Sale;;30/08/2024;2024-08-30T10:52:24.000+0000;30/08/2024;;Sold;Sale;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;FT2024011802/000019;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];149;09835065;01200984;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:19:52.000+0000;16/08/2024;;Sold;Sale;EUR;2321.45;2232.17;;1;HA105730;2232.17;2321.45;89.28;2321.45;FT2024033602/000027;L;TRUE;26/08/2024;16/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];845;09867661;2569045;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3840;3490.9;;1;HA105730;1745.45;3840;349.1;1920;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_2_AX_R_SLV_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];871;09866283;1992500;Call Center;Repair;;;2024-08-30T08:28:05.000+0000;30/08/2024;;Activated;;EUR;0;0;;1;N/A;;0;0;;;-;FALSE;;;;;;;27/02/2020;No;AMP_002_STYLETTO_CONNECT_5NX_R2_JEWEL_CASE;[Product2];BASE Product Spec Type;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];871;09866258;1992500;Call Center;Repair;;;2024-08-30T08:24:30.000+0000;30/08/2024;;Activated;;EUR;0;0;;1;N/A;;0;0;;;-;FALSE;;;;;;;27/02/2020;No;AMP_002_STYLETTO_CONNECT_5NX_L2_JEWEL_CASE;[Product2];BASE Product Spec Type;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];80C;09867186;3949872;Call Center;Repair;;;2024-08-30T10:11:22.000+0000;30/08/2024;;Activated;;EUR;0;0;;1;N/A;;0;0;;;-;FALSE;;;;;31/07/2024;;;No;AMP_002_Z_SERIES_I90_BTE_13DP+;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866229;01151694;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;5294.54;5090.9;;1;HA103471;2545.45;5294.54;203.64;2647.27;;L;FALSE;;;;;30/08/2024;;;;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09867433;17300825;Call Center;Sale;;30/08/2024;2024-08-30T10:48:14.000+0000;30/08/2024;;Sold;Sale;EUR;790;718.18;;1;HA103471;718.18;790;71.82;790;FT2024019502/000018;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866648;173009M8;Call Center;Sale;;30/08/2024;2024-08-30T10:21:50.000+0000;30/08/2024;;Sold;Sale;EUR;1493.82;1436.36;;1;HA103471;718.18;1493.82;57.46;746.91;FT2024019502/000017;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866641;173009M8;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;1580;1436.36;;1;HA103471;718.18;1580;143.64;790;;R;FALSE;;;;;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866648;173009M8;Call Center;Sale;;30/08/2024;2024-08-30T10:21:50.000+0000;30/08/2024;;Sold;Sale;EUR;1493.82;1436.36;;1;HA103471;718.18;1493.82;57.46;746.91;FT2024019502/000017;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];845;09867548;633335;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;2016;1832.72;;1;HA103491;1832.72;2016;183.28;2016;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866239;01151694;Call Center;Sale;;30/08/2024;2024-08-30T10:18:24.000+0000;30/08/2024;;Sold;Sale;EUR;1493.82;1436.36;;1;HA103471;718.18;1493.82;57.46;746.91;FT2024019502/000016;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866239;01151694;Call Center;Sale;;30/08/2024;2024-08-30T10:18:24.000+0000;30/08/2024;;Sold;Sale;EUR;1493.82;1436.36;;1;HA103471;718.18;1493.82;57.46;746.91;FT2024019502/000016;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866641;173009M8;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;1580;1436.36;;1;HA103471;718.18;1580;143.64;790;;L;FALSE;;;;;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];173;09866229;01151694;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;5294.54;5090.9;;1;HA103471;2545.45;5294.54;203.64;2647.27;;R;FALSE;;;;;30/08/2024;;;;AMP_002_AMPLI-EASY_B_2_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09863415;4706471;Call Center;Sale;;30/08/2024;2024-08-30T09:00:32.000+0000;29/08/2024;;Sold;Sale;EUR;709.1;709.1;;1;HA103474;354.55;708.93;0;354.55;FT2024051903/000007;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_1_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09863415;4706471;Call Center;Sale;;30/08/2024;2024-08-30T09:00:32.000+0000;29/08/2024;;Sold;Sale;EUR;709.1;709.1;;1;HA103474;354.55;708.93;0;354.55;FT2024051903/000007;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-EASY_B_1_KE_675-UP_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];177;09847227;17700CX1;Call Center;Sale;22/08/2024;30/08/2024;2024-08-30T10:31:18.000+0000;22/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA110902;2068.18;4550;413.64;2275;FT2024030004/000032;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-MINI_I_4_GE_10_NWL_ST;[Product2];Hearing Aid Custom;Hearing Aids;[Account]
